meter_id,date,cluster_id
20,2018-06-20,0
21,2018-06-20,4
22,2018-06-20,3
23,2018-06-20,3
0,2018-06-21,4
1,2018-06-21,3
2,2018-06-21,2
3,2018-06-21,1
4,2018-06-21,1
5,2018-06-21,1
6,2018-06-21,1
7,2018-06-21,4
8,2018-06-21,3
9,2018-06-21,1
10,2018-06-21,4
11,2018-06-21,3
12,2018-06-21,4
13,2018-06-21,4
14,2018-06-21,3
15,2018-06-21,0
16,2018-06-21,3
17,2018-06-21,1
18,2018-06-21,2
19,2018-06-21,0
20,2018-06-21,0
21,2018-06-21,4
22,2018-06-21,4
23,2018-06-21,0
0,2018-06-22,4
1,2018-06-22,3
2,2018-06-22,2
3,2018-06-22,1
4,2018-06-22,1
5,2018-06-22,1
6,2018-06-22,1
7,2018-06-22,3
8,2018-06-22,2
9,2018-06-22,4
10,2018-06-22,4
11,2018-06-22,3
12,2018-06-22,4
13,2018-06-22,4
14,2018-06-22,3
15,2018-06-22,0
16,2018-06-22,3
17,2018-06-22,1
18,2018-06-22,2
19,2018-06-22,3
20,2018-06-22,3
21,2018-06-22,3
22,2018-06-22,3
23,2018-06-22,0
0,2018-06-23,4
1,2018-06-23,4
2,2018-06-23,3
3,2018-06-23,1
4,2018-06-23,0
5,2018-06-23,1
6,2018-06-23,2
7,2018-06-23,3
8,2018-06-23,2
9,2018-06-23,4
10,2018-06-23,0
11,2018-06-23,0
12,2018-06-23,4
13,2018-06-23,0
14,2018-06-23,0
15,2018-06-23,2
16,2018-06-23,3
17,2018-06-23,1
18,2018-06-23,2
19,2018-06-23,3
20,2018-06-23,0
21,2018-06-23,4
22,2018-06-23,0
23,2018-06-23,0
0,2018-06-24,4
1,2018-06-24,4
2,2018-06-24,3
3,2018-06-24,1
4,2018-06-24,0
5,2018-06-24,1
6,2018-06-24,2
7,2018-06-24,4
8,2018-06-24,3
9,2018-06-24,0
10,2018-06-24,0
11,2018-06-24,0
12,2018-06-24,4
13,2018-06-24,0
14,2018-06-24,0
15,2018-06-24,2
16,2018-06-24,3
17,2018-06-24,3
18,2018-06-24,2
19,2018-06-24,0
20,2018-06-24,2
21,2018-06-24,4
22,2018-06-24,0
23,2018-06-24,0
0,2018-06-25,4
1,2018-06-25,3
2,2018-06-25,2
3,2018-06-25,1
4,2018-06-25,1
5,2018-06-25,1
6,2018-06-25,1
7,2018-06-25,3
8,2018-06-25,2
9,2018-06-25,1
10,2018-06-25,4
11,2018-06-25,3
12,2018-06-25,4
13,2018-06-25,4
14,2018-06-25,3
15,2018-06-25,0
16,2018-06-25,3
17,2018-06-25,1
18,2018-06-25,2
19,2018-06-25,3
20,2018-06-25,0
21,2018-06-25,0
22,2018-06-25,4
23,2018-06-25,0
0,2018-06-26,3
1,2018-06-26,3
2,2018-06-26,2
3,2018-06-26,1
4,2018-06-26,4
5,2018-06-26,1
6,2018-06-26,1
7,2018-06-26,0
8,2018-06-26,2
9,2018-06-26,4
10,2018-06-26,4
11,2018-06-26,3
12,2018-06-26,4
13,2018-06-26,4
14,2018-06-26,2
15,2018-06-26,0
16,2018-06-26,3
17,2018-06-26,1
18,2018-06-26,2
19,2018-06-26,3
20,2018-06-26,0
21,2018-06-26,4
22,2018-06-26,4
23,2018-06-26,0
0,2018-06-27,3
1,2018-06-27,3
2,2018-06-27,3
3,2018-06-27,1
4,2018-06-27,1
5,2018-06-27,1
6,2018-06-27,1
7,2018-06-27,4
8,2018-06-27,2
9,2018-06-27,1
10,2018-06-27,4
11,2018-06-27,3
12,2018-06-27,4
13,2018-06-27,4
14,2018-06-27,0
15,2018-06-27,0
16,2018-06-27,3
17,2018-06-27,1
18,2018-06-27,2
19,2018-06-27,3
20,2018-06-27,0
21,2018-06-27,3
22,2018-06-27,3
23,2018-06-27,0
0,2018-06-28,4
1,2018-06-28,3
2,2018-06-28,2
3,2018-06-28,1
4,2018-06-28,1
5,2018-06-28,1
6,2018-06-28,1
7,2018-06-28,3
8,2018-06-28,2
9,2018-06-28,1
10,2018-06-28,4
11,2018-06-28,3
12,2018-06-28,4
13,2018-06-28,4
14,2018-06-28,3
15,2018-06-28,0
16,2018-06-28,3
17,2018-06-28,1
18,2018-06-28,2
19,2018-06-28,0
20,2018-06-28,0
21,2018-06-28,3
22,2018-06-28,4
23,2018-06-28,3
0,2018-06-29,3
1,2018-06-29,4
2,2018-06-29,2
3,2018-06-29,1
4,2018-06-29,4
5,2018-06-29,1
6,2018-06-29,1
7,2018-06-29,4
8,2018-06-29,2
9,2018-06-29,1
10,2018-06-29,4
11,2018-06-29,4
12,2018-06-29,4
13,2018-06-29,4
14,2018-06-29,3
15,2018-06-29,0
16,2018-06-29,3
17,2018-06-29,1
18,2018-06-29,2
19,2018-06-29,0
20,2018-06-29,2
21,2018-06-29,4
22,2018-06-29,4
23,2018-06-29,4
0,2018-06-30,3
1,2018-06-30,4
2,2018-06-30,2
3,2018-06-30,1
4,2018-06-30,0
5,2018-06-30,1
6,2018-06-30,2
7,2018-06-30,4
8,2018-06-30,2
9,2018-06-30,4
10,2018-06-30,0
11,2018-06-30,0
12,2018-06-30,4
13,2018-06-30,0
14,2018-06-30,0
15,2018-06-30,0
16,2018-06-30,3
17,2018-06-30,1
18,2018-06-30,2
19,2018-06-30,0
20,2018-06-30,0
21,2018-06-30,0
22,2018-06-30,3
23,2018-06-30,0
0,2018-07-01,3
1,2018-07-01,4
2,2018-07-01,2
3,2018-07-01,1
4,2018-07-01,0
5,2018-07-01,4
6,2018-07-01,2
7,2018-07-01,0
8,2018-07-01,2
9,2018-07-01,0
10,2018-07-01,0
11,2018-07-01,0
12,2018-07-01,0
13,2018-07-01,0
14,2018-07-01,0
15,2018-07-01,2
16,2018-07-01,0
17,2018-07-01,1
18,2018-07-01,2
19,2018-07-01,0
20,2018-07-01,0
21,2018-07-01,4
22,2018-07-01,0
23,2018-07-01,0
0,2018-07-02,3
1,2018-07-02,3
2,2018-07-02,2
3,2018-07-02,1
4,2018-07-02,1
5,2018-07-02,4
6,2018-07-02,1
7,2018-07-02,0
8,2018-07-02,2
9,2018-07-02,1
10,2018-07-02,1
11,2018-07-02,3
12,2018-07-02,4
13,2018-07-02,4
14,2018-07-02,3
15,2018-07-02,0
16,2018-07-02,3
17,2018-07-02,1
18,2018-07-02,2
19,2018-07-02,0
20,2018-07-02,0
21,2018-07-02,3
22,2018-07-02,3
23,2018-07-02,4
0,2018-07-03,4
1,2018-07-03,3
2,2018-07-03,2
3,2018-07-03,1
4,2018-07-03,1
5,2018-07-03,1
6,2018-07-03,1
7,2018-07-03,4
8,2018-07-03,2
9,2018-07-03,1
10,2018-07-03,4
11,2018-07-03,3
12,2018-07-03,4
13,2018-07-03,4
14,2018-07-03,3
15,2018-07-03,0
16,2018-07-03,3
17,2018-07-03,1
18,2018-07-03,2
19,2018-07-03,3
20,2018-07-03,3
21,2018-07-03,4
22,2018-07-03,4
23,2018-07-03,0
0,2018-07-04,3
1,2018-07-04,3
2,2018-07-04,2
3,2018-07-04,1
4,2018-07-04,1
5,2018-07-04,1
6,2018-07-04,1
7,2018-07-04,4
8,2018-07-04,2
9,2018-07-04,1
10,2018-07-04,1
11,2018-07-04,3
12,2018-07-04,4
13,2018-07-04,4
14,2018-07-04,0
15,2018-07-04,0
16,2018-07-04,3
17,2018-07-04,1
18,2018-07-04,2
19,2018-07-04,3
20,2018-07-04,0
21,2018-07-04,4
22,2018-07-04,4
23,2018-07-04,0
0,2018-07-05,3
1,2018-07-05,3
2,2018-07-05,3
3,2018-07-05,1
4,2018-07-05,1
5,2018-07-05,1
6,2018-07-05,1
7,2018-07-05,4
8,2018-07-05,3
9,2018-07-05,1
10,2018-07-05,1
11,2018-07-05,3
12,2018-07-05,4
13,2018-07-05,1
14,2018-07-05,3
15,2018-07-05,4
16,2018-07-05,3
17,2018-07-05,1
18,2018-07-05,2
19,2018-07-05,3
20,2018-07-05,0
21,2018-07-05,4
22,2018-07-05,1
23,2018-07-05,0
0,2018-07-06,3
1,2018-07-06,4
2,2018-07-06,3
3,2018-07-06,1
4,2018-07-06,1
5,2018-07-06,1
6,2018-07-06,1
7,2018-07-06,3
8,2018-07-06,3
9,2018-07-06,1
10,2018-07-06,1
11,2018-07-06,3
12,2018-07-06,4
13,2018-07-06,1
14,2018-07-06,0
15,2018-07-06,0
16,2018-07-06,3
17,2018-07-06,1
18,2018-07-06,2
19,2018-07-06,0
20,2018-07-06,0
21,2018-07-06,4
22,2018-07-06,4
23,2018-07-06,0
0,2018-07-07,4
1,2018-07-07,4
2,2018-07-07,2
3,2018-07-07,1
4,2018-07-07,0
5,2018-07-07,1
6,2018-07-07,2
7,2018-07-07,0
8,2018-07-07,2
9,2018-07-07,1
10,2018-07-07,4
11,2018-07-07,0
12,2018-07-07,4
13,2018-07-07,0
14,2018-07-07,0
15,2018-07-07,2
16,2018-07-07,3
17,2018-07-07,1
18,2018-07-07,2
19,2018-07-07,0
20,2018-07-07,0
21,2018-07-07,4
22,2018-07-07,2
23,2018-07-07,0
0,2018-07-08,3
1,2018-07-08,4
2,2018-07-08,2
3,2018-07-08,1
4,2018-07-08,0
5,2018-07-08,1
6,2018-07-08,2
7,2018-07-08,0
8,2018-07-08,2
9,2018-07-08,4
10,2018-07-08,0
11,2018-07-08,0
12,2018-07-08,0
13,2018-07-08,0
14,2018-07-08,0
15,2018-07-08,2
16,2018-07-08,2
17,2018-07-08,1
18,2018-07-08,2
19,2018-07-08,0
20,2018-07-08,2
21,2018-07-08,0
22,2018-07-08,0
23,2018-07-08,0
0,2018-07-09,3
1,2018-07-09,4
2,2018-07-09,2
3,2018-07-09,1
4,2018-07-09,1
5,2018-07-09,1
6,2018-07-09,1
7,2018-07-09,0
8,2018-07-09,2
9,2018-07-09,1
10,2018-07-09,4
11,2018-07-09,3
12,2018-07-09,4
13,2018-07-09,4
14,2018-07-09,3
15,2018-07-09,4
16,2018-07-09,3
17,2018-07-09,1
18,2018-07-09,2
19,2018-07-09,3
20,2018-07-09,0
21,2018-07-09,4
22,2018-07-09,4
23,2018-07-09,0
0,2018-07-10,4
1,2018-07-10,3
2,2018-07-10,2
3,2018-07-10,1
4,2018-07-10,1
5,2018-07-10,1
6,2018-07-10,1
7,2018-07-10,0
8,2018-07-10,2
9,2018-07-10,1
10,2018-07-10,1
11,2018-07-10,3
12,2018-07-10,3
13,2018-07-10,4
14,2018-07-10,3
15,2018-07-10,4
16,2018-07-10,3
17,2018-07-10,1
18,2018-07-10,2
19,2018-07-10,3
20,2018-07-10,3
21,2018-07-10,4
22,2018-07-10,3
23,2018-07-10,0
0,2018-07-11,4
1,2018-07-11,3
2,2018-07-11,2
3,2018-07-11,1
4,2018-07-11,1
5,2018-07-11,1
6,2018-07-11,1
7,2018-07-11,3
8,2018-07-11,2
9,2018-07-11,1
10,2018-07-11,4
11,2018-07-11,3
12,2018-07-11,4
13,2018-07-11,4
14,2018-07-11,3
15,2018-07-11,4
16,2018-07-11,3
17,2018-07-11,1
18,2018-07-11,2
19,2018-07-11,3
20,2018-07-11,0
21,2018-07-11,4
22,2018-07-11,4
23,2018-07-11,0
0,2018-07-12,3
1,2018-07-12,3
2,2018-07-12,2
3,2018-07-12,1
4,2018-07-12,4
5,2018-07-12,1
6,2018-07-12,1
7,2018-07-12,0
8,2018-07-12,2
9,2018-07-12,1
10,2018-07-12,4
11,2018-07-12,3
12,2018-07-12,0
13,2018-07-12,4
14,2018-07-12,3
15,2018-07-12,4
16,2018-07-12,3
17,2018-07-12,1
18,2018-07-12,2
19,2018-07-12,0
20,2018-07-12,0
21,2018-07-12,3
22,2018-07-12,3
23,2018-07-12,0
0,2018-07-13,3
1,2018-07-13,4
2,2018-07-13,2
3,2018-07-13,1
4,2018-07-13,1
5,2018-07-13,1
6,2018-07-13,1
7,2018-07-13,4
8,2018-07-13,2
9,2018-07-13,1
10,2018-07-13,1
11,2018-07-13,3
12,2018-07-13,4
13,2018-07-13,4
14,2018-07-13,3
15,2018-07-13,0
16,2018-07-13,3
17,2018-07-13,1
18,2018-07-13,2
19,2018-07-13,0
20,2018-07-13,0
21,2018-07-13,4
22,2018-07-13,4
23,2018-07-13,0
0,2018-07-14,4
1,2018-07-14,4
2,2018-07-14,2
3,2018-07-14,1
4,2018-07-14,0
5,2018-07-14,1
6,2018-07-14,0
7,2018-07-14,4
8,2018-07-14,2
9,2018-07-14,4
10,2018-07-14,1
11,2018-07-14,0
12,2018-07-14,4
13,2018-07-14,4
14,2018-07-14,0
15,2018-07-14,0
16,2018-07-14,3
17,2018-07-14,1
18,2018-07-14,2
19,2018-07-14,0
20,2018-07-14,2
21,2018-07-14,4
22,2018-07-14,0
23,2018-07-14,0
0,2018-07-15,4
1,2018-07-15,4
2,2018-07-15,2
3,2018-07-15,1
4,2018-07-15,0
5,2018-07-15,1
6,2018-07-15,2
7,2018-07-15,4
8,2018-07-15,2
9,2018-07-15,4
10,2018-07-15,0
11,2018-07-15,0
12,2018-07-15,4
13,2018-07-15,4
14,2018-07-15,0
15,2018-07-15,2
16,2018-07-15,3
17,2018-07-15,4
18,2018-07-15,2
19,2018-07-15,0
20,2018-07-15,2
21,2018-07-15,0
22,2018-07-15,3
23,2018-07-15,4
0,2018-07-16,3
1,2018-07-16,3
2,2018-07-16,2
3,2018-07-16,1
4,2018-07-16,1
5,2018-07-16,1
6,2018-07-16,1
7,2018-07-16,3
8,2018-07-16,2
9,2018-07-16,1
10,2018-07-16,4
11,2018-07-16,3
12,2018-07-16,4
13,2018-07-16,4
14,2018-07-16,3
15,2018-07-16,0
16,2018-07-16,3
17,2018-07-16,1
18,2018-07-16,2
19,2018-07-16,0
20,2018-07-16,2
21,2018-07-16,4
22,2018-07-16,4
23,2018-07-16,0
0,2018-07-17,4
1,2018-07-17,3
2,2018-07-17,2
3,2018-07-17,1
4,2018-07-17,1
5,2018-07-17,1
6,2018-07-17,1
7,2018-07-17,0
8,2018-07-17,2
9,2018-07-17,4
10,2018-07-17,4
11,2018-07-17,3
12,2018-07-17,4
13,2018-07-17,4
14,2018-07-17,3
15,2018-07-17,0
16,2018-07-17,3
17,2018-07-17,1
18,2018-07-17,2
19,2018-07-17,0
20,2018-07-17,0
21,2018-07-17,4
22,2018-07-17,3
23,2018-07-17,0
0,2018-07-18,3
1,2018-07-18,3
2,2018-07-18,2
3,2018-07-18,1
4,2018-07-18,1
5,2018-07-18,1
6,2018-07-18,1
7,2018-07-18,0
8,2018-07-18,2
9,2018-07-18,4
10,2018-07-18,4
11,2018-07-18,3
12,2018-07-18,4
13,2018-07-18,4
14,2018-07-18,3
15,2018-07-18,0
16,2018-07-18,3
17,2018-07-18,1
18,2018-07-18,2
19,2018-07-18,0
20,2018-07-18,0
21,2018-07-18,3
22,2018-07-18,1
23,2018-07-18,0
0,2018-07-19,3
1,2018-07-19,3
2,2018-07-19,2
3,2018-07-19,1
4,2018-07-19,1
5,2018-07-19,1
6,2018-07-19,1
7,2018-07-19,4
8,2018-07-19,2
9,2018-07-19,1
10,2018-07-19,4
11,2018-07-19,3
12,2018-07-19,4
13,2018-07-19,4
14,2018-07-19,2
15,2018-07-19,0
16,2018-07-19,3
17,2018-07-19,1
18,2018-07-19,2
19,2018-07-19,0
20,2018-07-19,0
21,2018-07-19,4
22,2018-07-19,4
23,2018-07-19,0
0,2018-07-20,4
1,2018-07-20,3
2,2018-07-20,0
3,2018-07-20,1
4,2018-07-20,1
5,2018-07-20,1
6,2018-07-20,1
7,2018-07-20,0
8,2018-07-20,0
9,2018-07-20,1
10,2018-07-20,4
11,2018-07-20,4
12,2018-07-20,4
13,2018-07-20,1
14,2018-07-20,2
15,2018-07-20,0
16,2018-07-20,3
17,2018-07-20,1
18,2018-07-20,2
19,2018-07-20,3
20,2018-07-20,3
21,2018-07-20,4
22,2018-07-20,3
23,2018-07-20,0
0,2018-07-21,3
1,2018-07-21,4
2,2018-07-21,4
3,2018-07-21,1
4,2018-07-21,0
5,2018-07-21,1
6,2018-07-21,2
7,2018-07-21,3
8,2018-07-21,3
9,2018-07-21,0
10,2018-07-21,4
11,2018-07-21,4
12,2018-07-21,4
13,2018-07-21,4
14,2018-07-21,0
15,2018-07-21,2
16,2018-07-21,3
17,2018-07-21,1
18,2018-07-21,2
19,2018-07-21,4
20,2018-07-21,0
21,2018-07-21,4
22,2018-07-21,4
23,2018-07-21,0
0,2018-07-22,3
1,2018-07-22,4
2,2018-07-22,2
3,2018-07-22,1
4,2018-07-22,0
5,2018-07-22,1
6,2018-07-22,2
7,2018-07-22,3
8,2018-07-22,2
9,2018-07-22,4
10,2018-07-22,0
11,2018-07-22,0
12,2018-07-22,4
13,2018-07-22,0
14,2018-07-22,0
15,2018-07-22,2
16,2018-07-22,3
17,2018-07-22,1
18,2018-07-22,2
19,2018-07-22,0
20,2018-07-22,0
21,2018-07-22,4
22,2018-07-22,2
23,2018-07-22,0
0,2018-07-23,4
1,2018-07-23,4
2,2018-07-23,2
3,2018-07-23,1
4,2018-07-23,1
5,2018-07-23,4
6,2018-07-23,1
7,2018-07-23,0
8,2018-07-23,2
9,2018-07-23,1
10,2018-07-23,4
11,2018-07-23,3
12,2018-07-23,4
13,2018-07-23,4
14,2018-07-23,3
15,2018-07-23,0
16,2018-07-23,3
17,2018-07-23,1
18,2018-07-23,2
19,2018-07-23,0
20,2018-07-23,0
21,2018-07-23,4
22,2018-07-23,0
23,2018-07-23,0
0,2018-07-24,3
1,2018-07-24,3
2,2018-07-24,2
3,2018-07-24,1
4,2018-07-24,1
5,2018-07-24,1
6,2018-07-24,1
7,2018-07-24,0
8,2018-07-24,2
9,2018-07-24,1
10,2018-07-24,4
11,2018-07-24,3
12,2018-07-24,4
13,2018-07-24,4
14,2018-07-24,2
15,2018-07-24,0
16,2018-07-24,3
17,2018-07-24,1
18,2018-07-24,2
19,2018-07-24,0
20,2018-07-24,0
21,2018-07-24,4
22,2018-07-24,0
23,2018-07-24,0
0,2018-07-25,3
1,2018-07-25,3
2,2018-07-25,2
3,2018-07-25,1
4,2018-07-25,1
5,2018-07-25,1
6,2018-07-25,1
7,2018-07-25,0
8,2018-07-25,2
9,2018-07-25,4
10,2018-07-25,4
11,2018-07-25,3
12,2018-07-25,0
13,2018-07-25,4
14,2018-07-25,2
15,2018-07-25,0
16,2018-07-25,3
17,2018-07-25,1
18,2018-07-25,2
19,2018-07-25,3
20,2018-07-25,2
21,2018-07-25,0
22,2018-07-25,3
23,2018-07-25,0
0,2018-07-26,3
1,2018-07-26,3
2,2018-07-26,2
3,2018-07-26,1
4,2018-07-26,1
5,2018-07-26,1
6,2018-07-26,1
7,2018-07-26,0
8,2018-07-26,2
9,2018-07-26,1
10,2018-07-26,4
11,2018-07-26,3
12,2018-07-26,0
13,2018-07-26,4
14,2018-07-26,2
15,2018-07-26,0
16,2018-07-26,3
17,2018-07-26,1
18,2018-07-26,2
19,2018-07-26,0
20,2018-07-26,0
21,2018-07-26,4
22,2018-07-26,0
23,2018-07-26,0
0,2018-07-27,3
1,2018-07-27,0
2,2018-07-27,2
3,2018-07-27,1
4,2018-07-27,1
5,2018-07-27,1
6,2018-07-27,1
7,2018-07-27,0
8,2018-07-27,2
9,2018-07-27,2
10,2018-07-27,4
11,2018-07-27,3
12,2018-07-27,0
13,2018-07-27,4
14,2018-07-27,2
15,2018-07-27,0
16,2018-07-27,3
17,2018-07-27,1
18,2018-07-27,2
19,2018-07-27,0
20,2018-07-27,0
21,2018-07-27,4
22,2018-07-27,4
23,2018-07-27,4
0,2018-07-28,3
1,2018-07-28,4
2,2018-07-28,4
3,2018-07-28,1
4,2018-07-28,2
5,2018-07-28,1
6,2018-07-28,2
7,2018-07-28,3
8,2018-07-28,0
9,2018-07-28,2
10,2018-07-28,1
11,2018-07-28,4
12,2018-07-28,0
13,2018-07-28,4
14,2018-07-28,0
15,2018-07-28,0
16,2018-07-28,3
17,2018-07-28,1
18,2018-07-28,2
19,2018-07-28,0
20,2018-07-28,0
21,2018-07-28,4
22,2018-07-28,3
23,2018-07-28,4
0,2018-07-29,4
1,2018-07-29,4
2,2018-07-29,2
3,2018-07-29,1
4,2018-07-29,2
5,2018-07-29,1
6,2018-07-29,2
7,2018-07-29,3
8,2018-07-29,2
9,2018-07-29,4
10,2018-07-29,0
11,2018-07-29,3
12,2018-07-29,0
13,2018-07-29,3
14,2018-07-29,0
15,2018-07-29,2
16,2018-07-29,2
17,2018-07-29,1
18,2018-07-29,2
19,2018-07-29,0
20,2018-07-29,0
21,2018-07-29,0
22,2018-07-29,0
23,2018-07-29,0
0,2018-07-30,3
1,2018-07-30,3
2,2018-07-30,2
3,2018-07-30,1
4,2018-07-30,1
5,2018-07-30,4
6,2018-07-30,1
7,2018-07-30,0
8,2018-07-30,2
9,2018-07-30,1
10,2018-07-30,4
11,2018-07-30,3
12,2018-07-30,0
13,2018-07-30,4
14,2018-07-30,2
15,2018-07-30,0
16,2018-07-30,3
17,2018-07-30,1
18,2018-07-30,2
19,2018-07-30,3
20,2018-07-30,0
21,2018-07-30,4
22,2018-07-30,3
23,2018-07-30,0
0,2018-07-31,3
1,2018-07-31,0
2,2018-07-31,2
3,2018-07-31,1
4,2018-07-31,1
5,2018-07-31,4
6,2018-07-31,1
7,2018-07-31,0
8,2018-07-31,2
9,2018-07-31,2
10,2018-07-31,4
11,2018-07-31,0
12,2018-07-31,0
13,2018-07-31,4
14,2018-07-31,2
15,2018-07-31,4
16,2018-07-31,3
17,2018-07-31,1
18,2018-07-31,2
19,2018-07-31,0
20,2018-07-31,0
21,2018-07-31,4
22,2018-07-31,4
23,2018-07-31,0
0,2018-08-01,3
1,2018-08-01,4
2,2018-08-01,2
3,2018-08-01,1
4,2018-08-01,1
5,2018-08-01,4
6,2018-08-01,1
7,2018-08-01,4
8,2018-08-01,2
9,2018-08-01,2
10,2018-08-01,1
11,2018-08-01,0
12,2018-08-01,0
13,2018-08-01,4
14,2018-08-01,2
15,2018-08-01,0
16,2018-08-01,3
17,2018-08-01,1
18,2018-08-01,2
19,2018-08-01,0
20,2018-08-01,0
21,2018-08-01,4
22,2018-08-01,4
23,2018-08-01,0
0,2018-08-02,3
1,2018-08-02,3
2,2018-08-02,2
3,2018-08-02,1
4,2018-08-02,4
5,2018-08-02,4
6,2018-08-02,1
7,2018-08-02,0
8,2018-08-02,2
9,2018-08-02,1
10,2018-08-02,4
11,2018-08-02,3
12,2018-08-02,0
13,2018-08-02,4
14,2018-08-02,2
15,2018-08-02,4
16,2018-08-02,3
17,2018-08-02,1
18,2018-08-02,2
19,2018-08-02,0
20,2018-08-02,0
21,2018-08-02,0
22,2018-08-02,2
23,2018-08-02,0
0,2018-08-03,3
1,2018-08-03,3
2,2018-08-03,2
3,2018-08-03,1
4,2018-08-03,1
5,2018-08-03,1
6,2018-08-03,1
7,2018-08-03,0
8,2018-08-03,2
9,2018-08-03,1
10,2018-08-03,1
11,2018-08-03,3
12,2018-08-03,0
13,2018-08-03,4
14,2018-08-03,2
15,2018-08-03,4
16,2018-08-03,3
17,2018-08-03,1
18,2018-08-03,2
19,2018-08-03,0
20,2018-08-03,0
21,2018-08-03,4
22,2018-08-03,0
23,2018-08-03,0
0,2018-08-04,0
1,2018-08-04,4
2,2018-08-04,0
3,2018-08-04,1
4,2018-08-04,0
5,2018-08-04,4
6,2018-08-04,2
7,2018-08-04,0
8,2018-08-04,0
9,2018-08-04,2
10,2018-08-04,1
11,2018-08-04,0
12,2018-08-04,0
13,2018-08-04,0
14,2018-08-04,2
15,2018-08-04,4
16,2018-08-04,0
17,2018-08-04,1
18,2018-08-04,2
19,2018-08-04,0
20,2018-08-04,0
21,2018-08-04,4
22,2018-08-04,0
23,2018-08-04,0
0,2018-08-05,0
1,2018-08-05,0
2,2018-08-05,2
3,2018-08-05,1
4,2018-08-05,0
5,2018-08-05,4
6,2018-08-05,0
7,2018-08-05,0
8,2018-08-05,2
9,2018-08-05,2
10,2018-08-05,0
11,2018-08-05,0
12,2018-08-05,0
13,2018-08-05,0
14,2018-08-05,3
15,2018-08-05,0
16,2018-08-05,2
17,2018-08-05,1
18,2018-08-05,2
19,2018-08-05,0
20,2018-08-05,2
21,2018-08-05,4
22,2018-08-05,3
23,2018-08-05,0
0,2018-08-06,3
1,2018-08-06,3
2,2018-08-06,2
3,2018-08-06,1
4,2018-08-06,1
5,2018-08-06,4
6,2018-08-06,1
7,2018-08-06,4
8,2018-08-06,2
9,2018-08-06,2
10,2018-08-06,1
11,2018-08-06,3
12,2018-08-06,0
13,2018-08-06,4
14,2018-08-06,2
15,2018-08-06,4
16,2018-08-06,3
17,2018-08-06,1
18,2018-08-06,2
19,2018-08-06,0
20,2018-08-06,0
21,2018-08-06,4
22,2018-08-06,4
23,2018-08-06,0
0,2018-08-07,3
1,2018-08-07,3
2,2018-08-07,2
3,2018-08-07,1
4,2018-08-07,1
5,2018-08-07,4
6,2018-08-07,1
7,2018-08-07,0
8,2018-08-07,2
9,2018-08-07,2
10,2018-08-07,4
11,2018-08-07,3
12,2018-08-07,0
13,2018-08-07,4
14,2018-08-07,2
15,2018-08-07,0
16,2018-08-07,3
17,2018-08-07,1
18,2018-08-07,2
19,2018-08-07,0
20,2018-08-07,0
21,2018-08-07,0
22,2018-08-07,0
23,2018-08-07,0
0,2018-08-08,4
1,2018-08-08,3
2,2018-08-08,2
3,2018-08-08,1
4,2018-08-08,1
5,2018-08-08,1
6,2018-08-08,1
7,2018-08-08,4
8,2018-08-08,2
9,2018-08-08,2
10,2018-08-08,1
11,2018-08-08,3
12,2018-08-08,3
13,2018-08-08,4
14,2018-08-08,2
15,2018-08-08,4
16,2018-08-08,3
17,2018-08-08,1
18,2018-08-08,2
19,2018-08-08,3
20,2018-08-08,2
21,2018-08-08,4
22,2018-08-08,3
23,2018-08-08,4
0,2018-08-09,1
1,2018-08-09,3
2,2018-08-09,4
3,2018-08-09,1
4,2018-08-09,1
5,2018-08-09,4
6,2018-08-09,1
7,2018-08-09,4
8,2018-08-09,0
9,2018-08-09,4
10,2018-08-09,1
11,2018-08-09,4
12,2018-08-09,4
13,2018-08-09,4
14,2018-08-09,0
15,2018-08-09,4
16,2018-08-09,3
17,2018-08-09,1
18,2018-08-09,2
19,2018-08-09,0
20,2018-08-09,1
21,2018-08-09,3
22,2018-08-09,4
23,2018-08-09,3
0,2018-08-10,3
1,2018-08-10,3
2,2018-08-10,2
3,2018-08-10,1
4,2018-08-10,1
5,2018-08-10,1
6,2018-08-10,1
7,2018-08-10,3
8,2018-08-10,2
9,2018-08-10,1
10,2018-08-10,4
11,2018-08-10,3
12,2018-08-10,0
13,2018-08-10,4
14,2018-08-10,2
15,2018-08-10,4
16,2018-08-10,3
17,2018-08-10,1
18,2018-08-10,2
19,2018-08-10,0
20,2018-08-10,2
21,2018-08-10,3
22,2018-08-10,0
23,2018-08-10,4
0,2018-08-11,3
1,2018-08-11,3
2,2018-08-11,2
3,2018-08-11,1
4,2018-08-11,4
5,2018-08-11,4
6,2018-08-11,2
7,2018-08-11,4
8,2018-08-11,2
9,2018-08-11,0
10,2018-08-11,4
11,2018-08-11,0
12,2018-08-11,4
13,2018-08-11,3
14,2018-08-11,2
15,2018-08-11,0
16,2018-08-11,3
17,2018-08-11,1
18,2018-08-11,2
19,2018-08-11,0
20,2018-08-11,0
21,2018-08-11,0
22,2018-08-11,0
23,2018-08-11,0
0,2018-08-12,3
1,2018-08-12,0
2,2018-08-12,3
3,2018-08-12,1
4,2018-08-12,0
5,2018-08-12,4
6,2018-08-12,2
7,2018-08-12,3
8,2018-08-12,2
9,2018-08-12,4
10,2018-08-12,0
11,2018-08-12,0
12,2018-08-12,0
13,2018-08-12,0
14,2018-08-12,3
15,2018-08-12,0
16,2018-08-12,3
17,2018-08-12,1
18,2018-08-12,2
